BU_CODE;WK_CODE;Gemeente;RES;Provincie;WarmteAllocatieOptie;Aantal_WoningEQ;Aantal_woningen;Aantal_utiliteiten;Vraag_Aardgas;Vraag_MT_Warmte;Vraag_LT_Warmte;Vraag_ElektrischeWarmte;Vraag_Koude;Vraag_Elektriciteit;Vraag_Warmte_totaal;Vraag_Warmte_perhectare;CO2_reductie;Nat_abskosten;Nat_meerkosten;Nat_meerkost_CO2;CO2_uitstoot_gas;CO2_uitstoot_elek;Maatschappelijke_kosten;Aansl_aardgas;Aansl_eWP;Aansl_MT;Aansl_LT;Aansl_hWPgroengas;Aansl_HRgroengas;nr_OrgEntity
BU04570902;WK045709;Weesp;Noord-Holland Zuid;Noord-Holland;;297.507692;12;285.507692;0;0;0;4;1;30;4;69;525;487872;-5127;-10;0;0;409001.622;0;43;0;0;0;0;5627
BU04570903;WK045709;Weesp;Noord-Holland Zuid;Noord-Holland;;36.7461538;33;3.74615385;0;0;0;10;3;27;10;1;95;224286;-6229;-66;0;0;241439.869;0;38;0;0;0;0;5628
BU16960000;WK169600;Wijdemeren;Noord-Holland Zuid;Noord-Holland;;939.369231;714;225.369231;0;0;0;9;2;27;9;16;2936;2343090;493870;168;0;0;2126517.29;0;801;0;0;0;0;10098
BU16960100;WK169601;Wijdemeren;Noord-Holland Zuid;Noord-Holland;;190.769231;158;32.7692308;0;0;0;10;3;27;10;6;625;517427;99673;160;0;0;479819.549;0;183;0;0;0;0;10099
BU16960101;WK169601;Wijdemeren;Noord-Holland Zuid;Noord-Holland;;2964.28462;2674;290.284615;0;0;0;8;2;22;8;63;6980;5768799;1853796;266;0;0;4992650.26;0;3039;0;0;0;0;10100
BU16960102;WK169601;Wijdemeren;Noord-Holland Zuid;Noord-Holland;;88.9153846;75;13.9153846;0;0;0;11;3;25;11;14;286;253645;52745;184;0;0;240485.222;0;86;0;0;0;0;10101
BU16960103;WK169601;Wijdemeren;Noord-Holland Zuid;Noord-Holland;;42.5538462;38;4.55384615;0;0;0;12;4;25;12;2;152;179030;46079;303;0;0;181569.454;0;49;0;0;0;0;10102
BU16960200;WK169602;Wijdemeren;Noord-Holland Zuid;Noord-Holland;;125.161538;120;5.16153846;0;0;0;11;2;24;11;6;405;300684;98152;242;0;0;271644.988;0;124;0;0;0;0;10103
BU16960201;WK169602;Wijdemeren;Noord-Holland Zuid;Noord-Holland;;559.961538;491;68.9615385;0;0;0;8;2;22;8;19;1449;1250995;371957;257;0;0;1127782.15;0;571;0;0;0;0;10104
BU16960202;WK169602;Wijdemeren;Noord-Holland Zuid;Noord-Holland;;71.2461538;56;15.2461538;0;0;0;11;2;32;11;5;237;178125;50327;212;0;0;155301.885;0;61;0;0;0;0;10105
BU16960300;WK169603;Wijdemeren;Noord-Holland Zuid;Noord-Holland;;1565.33846;1090;475.338462;0;0;0;9;4;28;9;20;4350;3817773;905381;208;0;0;3416983.71;0;1565;0;0;0;0;10106
BU16960400;WK169604;Wijdemeren;Noord-Holland Zuid;Noord-Holland;;3359.99231;2706;653.992308;0;0;0;8;2;26;8;54;9167;7555952;2198922;240;0;0;6642951.3;0;3125;0;0;0;0;10107
BU16960401;WK169604;Wijdemeren;Noord-Holland Zuid;Noord-Holland;;66.7692308;65;1.76923077;0;0;0;13;3;26;13;62;244;181216;47075;193;0;0;168730.327;0;69;0;0;0;0;10108
BU16960402;WK169604;Wijdemeren;Noord-Holland Zuid;Noord-Holland;;359.238462;137;222.238462;0;0;0;10;14;32;10;25;1075;1186842;437957;407;0;0;1045549.05;0;663;0;0;0;0;10109
BU16960500;WK169605;Wijdemeren;Noord-Holland Zuid;Noord-Holland;;143.407692;138;5.40769231;0;0;0;12;2;24;12;13;473;349177;100654;213;0;0;321311.88;0;145;0;0;0;0;10110
BU16960601;WK169606;Wijdemeren;Noord-Holland Zuid;Noord-Holland;;697.146154;545;152.146154;0;0;0;9;4;26;9;24;1975;1612982;435398;220;0;0;1433046.72;0;730;0;0;0;0;10111
BU16960602;WK169606;Wijdemeren;Noord-Holland Zuid;Noord-Holland;;609.238462;570;39.2384615;0;0;0;8;2;22;8;66;1409;1205359;376871;267;0;0;1057640.34;0;604;0;0;0;0;10112
BU16960603;WK169606;Wijdemeren;Noord-Holland Zuid;Noord-Holland;;418.315385;287;131.315385;0;0;0;10;2;31;10;7;1514;1185445;145484;96;0;0;1097920.26;0;328;0;0;0;0;10113
BU16960604;WK169606;Wijdemeren;Noord-Holland Zuid;Noord-Holland;;909.3;831;78.3;0;0;0;9;2;22;9;36;2219;1947509;578927;261;0;0;1747555.84;0;925;0;0;0;0;10114
BU19420000;WK194200;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;1548.90769;936;612.907692;0;0;0;6;3;37;6;427;4031;3565328;856585;212;0;0;2962109.83;0;1324;0;0;0;0;10524
BU19420001;WK194200;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;1213.05385;867;346.053846;0;0;0;7;2;31;7;419;3069;2498953;642425;209;0;0;2082267.66;0;1019;0;0;0;0;10525
BU19420002;WK194200;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;798.776923;632;166.776923;0;0;0;8;2;27;8;484;2082;1752786;572950;275;0;0;1509738.83;0;719;0;0;0;0;10526
BU19420003;WK194200;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;569.123077;500;69.1230769;0;0;0;9;2;24;9;446;1650;1347363;488348;296;0;0;1208315.46;0;537;0;0;0;0;10527
BU19420004;WK194200;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;655.361538;564;91.3615385;0;0;0;8;2;25;8;526;1528;1337097;511771;335;0;0;1150876.03;0;616;0;0;0;0;10528
BU19420005;WK194200;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;541.484615;499;42.4846154;0;0;0;9;2;21;9;421;1462;1146601;439639;301;0;0;1018744.35;0;527;0;0;0;0;10529
BU19420006;WK194200;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;510.284615;420;90.2846154;0;0;0;8;2;22;8;378;1334;1010937;351182;263;0;0;877585.506;0;472;0;0;0;0;10530
BU19420007;WK194200;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;717.823077;633;84.8230769;0;0;0;7;2;23;7;272;1639;1413051;470428;287;0;0;1204686.31;0;774;0;0;0;0;10531
BU19420008;WK194200;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;560;459;101;0;0;0;9;3;28;9;332;1748;1378746;475907;272;0;0;1209333.01;0;584;0;0;0;0;10532
BU19420100;WK194201;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;443.184615;315;128.184615;0;0;0;9;3;33;9;285;1585;1213854;363104;229;0;0;1076780.19;0;384;0;0;0;0;10533
BU19420101;WK194201;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;395.992308;245;150.992308;0;0;0;8;2;31;8;282;1001;835158;181689;182;0;0;710868.457;0;302;0;0;0;0;10534
BU19420102;WK194201;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;542.869231;438;104.869231;0;0;0;9;2;25;9;252;1611;1392957;523680;325;0;0;1259158.65;0;489;0;0;0;0;10535
BU19420103;WK194201;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;210.184615;191;19.1846154;0;0;0;13;3;29;13;140;864;684844;237797;275;0;0;637825.832;0;199;0;0;0;0;10536
BU19420104;WK194201;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;616.638462;431;185.638462;0;0;0;9;2;24;9;149;1910;1472183;462694;242;0;0;1332835.4;0;455;0;0;0;0;10537
BU19420200;WK194202;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;86.5307692;1;85.5307692;0;0;0;13;3;34;13;69;426;224751;31960;75;0;0;199284.803;0;16;0;0;0;0;10538
BU19420201;WK194202;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;460.707692;444;16.7076923;0;0;0;10;2;24;10;296;1379;1166168;480752;349;0;0;1055893.6;0;460;0;0;0;0;10539
BU19420202;WK194202;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;423.084615;410;13.0846154;0;0;0;8;1;21;8;374;979;845082;317255;324;0;0;744221.742;0;422;0;0;0;0;10540
BU19420203;WK194202;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;273.323077;260;13.3230769;0;0;0;11;2;23;11;265;838;716828;305272;364;0;0;654607.454;0;284;0;0;0;0;10541
BU19420204;WK194202;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;603.176923;531;72.1769231;0;0;0;9;2;23;9;231;1803;1317751;427403;237;0;0;1167372.46;0;559;0;0;0;0;10542
BU19420205;WK194202;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;1025.30769;920;105.307692;0;0;0;7;2;22;7;257;2327;2046293;739774;318;0;0;1751362.35;0;1172;0;0;0;0;10543
BU19420206;WK194202;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;1570.20769;1275;295.207692;0;0;0;7;2;23;7;236;3797;3065145;1068471;281;0;0;2575000.87;0;1712;0;0;0;0;10544
BU19420207;WK194202;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;849.353846;801;48.3538462;0;0;0;7;2;20;7;202;1783;1612175;589378;331;0;0;1395808.29;0;884;0;0;0;0;10545
BU19420208;WK194202;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;713.707692;700;13.7076923;0;0;0;8;2;19;8;325;1607;1380073;553701;345;0;0;1207760.49;0;738;0;0;0;0;10546
BU19420209;WK194202;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;1287.51538;1070;217.515385;0;0;0;6;2;23;6;179;2558;2329948;756640;296;0;0;1926639.33;0;1331;0;0;0;0;10547
BU19420300;WK194203;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;519.569231;392;127.569231;0;0;0;10;3;28;10;210;1873;1436828;446650;238;0;0;1302305.82;0;456;0;0;0;0;10548
BU19420301;WK194203;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;206.746154;155;51.7461538;0;0;0;9;3;30;9;156;767;517052;115943;151;0;0;454325.272;0;202;0;0;0;0;10549
BU19420302;WK194203;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;674.830769;517;157.830769;0;0;0;11;2;26;11;161;2605;1903568;631000;242;0;0;1754897.62;0;550;0;0;0;0;10550
BU19420303;WK194203;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;272.730769;269;3.73076923;0;0;0;13;3;25;13;154;985;830650;300151;305;0;0;777777.989;0;284;0;0;0;0;10551
BU19420304;WK194203;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;931.923077;696;235.923077;0;0;0;7;2;24;7;213;2097;1747959;517242;247;0;0;1472226.04;0;819;0;0;0;0;10552
BU19420305;WK194203;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;238.815385;213;25.8153846;0;0;0;11;3;24;11;113;733;606426;225830;308;0;0;552649.571;0;233;0;0;0;0;10553
BU19420306;WK194203;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;349.069231;107;242.069231;0;0;0;6;1;58;6;12;649;920449;11051;17;0;0;740515.134;0;130;0;0;0;0;10554
BU19420400;WK194204;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;748.738462;639;109.738462;0;0;0;8;2;24;8;202;2152;1688472;575907;268;0;0;1496981.85;0;712;0;0;0;0;10555
BU19420401;WK194204;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;565.884615;535;30.8846154;0;0;0;8;2;22;8;39;1468;1291679;358085;244;0;0;1170430.74;0;579;0;0;0;0;10556
BU19420402;WK194204;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;858.5;773;85.5;0;0;0;9;3;24;9;52;2479;2105977;729762;294;0;0;1871760.95;0;1002;0;0;0;0;10557
BU19420403;WK194204;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;340.738462;324;16.7384615;0;0;0;8;2;22;8;152;886;720648;237809;268;0;0;636401.34;0;352;0;0;0;0;10558
BU19420404;WK194204;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;537.953846;527;10.9538462;0;0;0;8;2;19;8;232;1218;986189;347891;286;0;0;856374.074;0;561;0;0;0;0;10559
BU19420408;WK194204;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;157.953846;4;153.953846;0;0;0;3;2;75;3;2;190;560006;-42065;-222;0;0;473631.001;0;35;0;0;0;0;10560
BU19420409;WK194204;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;1;1;0;0;0;0;13;2;23;13;2;4;28689;-10258;-2912;0;0;32815.4604;0;1;0;0;0;0;10561
BU19420410;WK194204;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;138.261538;74;64.2615385;0;0;0;9;3;43;9;2;429;591563;26635;62;0;0;583679.449;0;91;0;0;0;0;10562
BU19420501;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;1152.86154;836;316.861538;0;0;0;8;3;31;8;164;3611;2871155;883081;245;0;0;2507689.5;0;1071;0;0;0;0;10563
BU19420502;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;1847.95385;1687;160.953846;0;0;0;8;2;22;8;186;4316;3802502;1350446;313;0;0;3316516.49;0;1933;0;0;0;0;10564
BU19420503;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;201.376923;181;20.3769231;0;0;0;10;3;24;10;37;581;456084;95539;164;0;0;413099.296;0;197;0;0;0;0;10565
BU19420504;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;543.8;10;533.8;0;0;0;4;3;48;4;49;1320;1389483;68833;52;0;0;1171897.04;0;166;0;0;0;0;10566
BU19420506;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;278.638462;253;25.6384615;0;0;0;10;3;25;10;132;869;736731;251210;289;0;0;670339.077;0;318;0;0;0;0;10567
BU19420507;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;582.623077;549;33.6230769;0;0;0;10;2;24;10;197;1752;1491832;553367;316;0;0;1354402.29;0;617;0;0;0;0;10568
BU19420508;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;1156.18462;1054;102.184615;0;0;0;9;2;24;9;238;3185;2714029;934621;293;0;0;2427520.76;0;1187;0;0;0;0;10569
BU19420509;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;1097.86154;716;381.861538;0;0;0;9;2;29;9;90;3113;2550398;706216;227;0;0;2234457.64;0;826;0;0;0;0;10570
BU19420510;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;1009.33077;911;98.3307692;0;0;0;10;2;24;10;191;2930;2493807;890878;304;0;0;2263877.11;0;991;0;0;0;0;10571
BU19420511;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;132.969231;96;36.9692308;0;0;0;13;2;37;13;93;712;436110;55741;78;0;0;402062.522;0;99;0;0;0;0;10572
BU19420512;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;506.176923;259;247.176923;0;0;0;9;3;41;9;5;1620;1534422;73359;45;0;0;1390331.05;0;363;0;0;0;0;10573
BU19420513;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;39;25;14;0;0;0;9;5;34;9;1;115;180671;37022;323;0;0;184257.237;0;42;0;0;0;0;10574
BU19420515;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;46;46;0;0;0;0;13;2;25;13;12;165;162878;44455;269;0;0;159489.713;0;46;0;0;0;0;10575
BU19420555;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;450.753846;0;450.753846;0;0;0;5;3;57;5;120;963;966342;-91618;-95;0;0;726556.787;0;86;0;0;0;0;10576
BU19420565;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;581.576923;511;70.5769231;0;0;0;7;2;23;7;302;1321;1074176;386211;292;0;0;898889.543;0;617;0;0;0;0;10577
BU19420575;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;209.676923;183;26.6769231;0;0;0;8;3;23;8;149;513;453911;167595;327;0;0;387936.917;0;261;0;0;0;0;10578
BU19420585;WK194205;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;461.230769;405;56.2307692;0;0;0;7;1;20;7;174;1027;835874;257515;251;0;0;729937.167;0;412;0;0;0;0;10579
BU03769997;WK037699;Blaricum;Noord-Holland Zuid;Noord-Holland;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10735
BU04069997;WK040699;Huizen;Noord-Holland Zuid;Noord-Holland;;70;70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;129582.697;0;0;0;0;0;0;10744
BU19429997;WK194299;Gooise_Meren;Noord-Holland Zuid;Noord-Holland;;0.546153846;0;0.546153846;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30216.9852;0;0;0;0;0;0;10762
