BU_CODE;WK_CODE;Gemeente;RES;Provincie;WarmteAllocatieOptie;Aantal_WoningEQ;Aantal_woningen;Aantal_utiliteiten;Vraag_Aardgas;Vraag_MT_Warmte;Vraag_LT_Warmte;Vraag_ElektrischeWarmte;Vraag_Koude;Vraag_Elektriciteit;Vraag_Warmte_totaal;Vraag_Warmte_perhectare;CO2_reductie;Nat_abskosten;Nat_meerkosten;Nat_meerkost_CO2;CO2_uitstoot_gas;CO2_uitstoot_elek;Maatschappelijke_kosten;Aansl_aardgas;Aansl_eWP;Aansl_MT;Aansl_LT;Aansl_hWPgroengas;Aansl_HRgroengas;nr_OrgEntity
BU04570201;WK045702;Weesp;Noord-Holland Zuid;Noord-Holland;;1162.01538;1106;56.0153846;0;24;0;0;1;7;32;1487;2175;2713275;1578936;726;0;0;2202687.92;0;0;1132;0;0;0;5616
BU04570202;WK045702;Weesp;Noord-Holland Zuid;Noord-Holland;;553.353846;500;53.3538462;0;23;0;0;2;8;31;1455;1078;1356898;744247;690;0;0;1071845.94;0;0;551;0;0;0;5617
BU04570301;WK045703;Weesp;Noord-Holland Zuid;Noord-Holland;;459.5;424;35.5;0;24;0;0;2;8;32;835;873;991050;531273;609;0;0;793582.403;0;0;458;0;0;0;5618
BU04570302;WK045703;Weesp;Noord-Holland Zuid;Noord-Holland;;1004.14615;930;74.1461538;0;23;0;0;2;9;32;1497;2099;2552692;1369057;652;0;0;1976755.14;0;0;1085;0;0;0;5619
BU04570303;WK045703;Weesp;Noord-Holland Zuid;Noord-Holland;;1030.17692;904;126.176923;0;22;0;0;2;9;29;1659;1853;2238204;1165370;629;0;0;1817316.84;0;0;1004;0;0;0;5620
BU04570304;WK045703;Weesp;Noord-Holland Zuid;Noord-Holland;;2695.4;75;2620.4;0;13;0;0;1;12;22;720;5845;6669903;3092169;529;0;0;5811252.37;0;0;408;0;0;0;5621
BU04570401;WK045704;Weesp;Noord-Holland Zuid;Noord-Holland;;756.723077;702;54.7230769;0;28;0;0;1;8;37;1147;1646;2040117;1114987;678;0;0;1526009.94;0;0;728;0;0;0;5622
BU04570402;WK045704;Weesp;Noord-Holland Zuid;Noord-Holland;;797.338462;797;0.338461538;0;27;0;0;1;6;36;1182;1660;2012966;1170324;705;0;0;1494562.23;0;0;801;0;0;0;5623
BU04570701;WK045707;Weesp;Noord-Holland Zuid;Noord-Holland;;165.461538;115;50.4615385;0;37;0;0;3;15;50;16;493;877861;420105;852;0;0;652470.942;0;0;144;0;0;0;5624
BU04570801;WK045708;Weesp;Noord-Holland Zuid;Noord-Holland;;220.430769;136;84.4307692;0;37;0;0;5;16;51;11;685;1382408;673771;984;0;0;1070841.8;0;0;245;0;0;0;5625
BU04570901;WK045709;Weesp;Noord-Holland Zuid;Noord-Holland;;627.553846;510;117.553846;0;27;0;0;2;16;36;810;1228;1628291;726434;591;0;0;1163352.03;0;0;550;0;0;0;5626
BU04570902;WK045709;Weesp;Noord-Holland Zuid;Noord-Holland;;297.507692;12;285.507692;0;16;0;0;1;23;24;413;525;735001;242002;461;0;0;606786.389;0;0;43;0;0;0;5627
BU04570903;WK045709;Weesp;Noord-Holland Zuid;Noord-Holland;;36.7461538;33;3.74615385;0;34;0;0;3;10;45;5;95;311376;80861;851;0;0;260975.263;0;0;38;0;0;0;5628
BU16960000;WK169600;Wijdemeren;Noord-Holland Zuid;Noord-Holland;;939.369231;714;225.369231;0;30;0;0;2;12;43;77;2936;3713816;1864596;635;0;0;2809755.81;0;0;801;0;0;0;10098
