BU_CODE;WK_CODE;Gemeente;RES;Provincie;Aantal_woningen;Aantal_utiliteiten;Vraag_Aardgas;Vraag_MT_Warmte;Vraag_LT_Warmte;Vraag_ElektrischeWarmte;Vraag_Koude;Vraag_Elektriciteit;Vraag_Warmte_totaal;CO2_uitstoot_gas;CO2_uitstoot_elek;Maatschappelijke_kosten
BU03730300;WK037303;Bergen (NH.);Noord-Holland Noord;Noord-Holland;217;79;11554.0896;0;0;0;0;2384.8778;11554.0896;645904.638;57634.5468;1772780.4
BU03730400;WK037304;Bergen (NH.);Noord-Holland Noord;Noord-Holland;1544;561;57373.3211;0;0;0;0;16042.856;57373.3211;3207322.73;387702.354;2094587.62
BU03730401;WK037304;Bergen (NH.);Noord-Holland Noord;Noord-Holland;151;2;4493.44718;0;0;0;0;1355.6392;4493.44718;251195.765;32761.2807;56735.3088
BU03730402;WK037304;Bergen (NH.);Noord-Holland Noord;Noord-Holland;936;570;30253.7185;0;0;0;0;9246.87743;30253.7185;1691264.11;223466.205;585352.736
BU03730403;WK037304;Bergen (NH.);Noord-Holland Noord;Noord-Holland;263;29;9652.01769;0;0;0;0;2810.41001;9652.01769;539573.711;67918.2419;313673.634
BU03730500;WK037305;Bergen (NH.);Noord-Holland Noord;Noord-Holland;1076;539;44039.5556;0;0;0;0;11661.8469;44039.5556;2461929.43;281827.967;2632924.17
BU03730501;WK037305;Bergen (NH.);Noord-Holland Noord;Noord-Holland;68;24;3580.57212;0;0;0;0;741.002258;3580.57212;200163.598;17907.5546;356599.598
BU03730600;WK037306;Bergen (NH.);Noord-Holland Noord;Noord-Holland;1032;503;41281.7774;0;0;0;0;11227.8202;41281.7774;2307762.22;271338.988;1808186.54
BU03730601;WK037306;Bergen (NH.);Noord-Holland Noord;Noord-Holland;253;1;0;8812.23362;0;0;0;2518.98495;8812.23362;0;60875.4696;187481.668
BU03730602;WK037306;Bergen (NH.);Noord-Holland Noord;Noord-Holland;41;193;2176.72359;0;0;0;0;444.972016;2176.72359;121684.694;10753.4904;391964.535
BU03730609;WK037306;Bergen (NH.);Noord-Holland Noord;Noord-Holland;73;30;3811.18948;0;0;0;0;781.58416;3811.18948;213055.728;18888.2839;727408.152
BU03730700;WK037307;Bergen (NH.);Noord-Holland Noord;Noord-Holland;1589;548;67809.9268;0;0;0;0;16981.6581;67809.9268;3790757.02;410390.071;2686117.08
BU03730701;WK037307;Bergen (NH.);Noord-Holland Noord;Noord-Holland;101;19;5536.37158;0;0;0;0;1112.12332;5536.37158;309498.04;26876.3136;712615.254
BU03730702;WK037307;Bergen (NH.);Noord-Holland Noord;Noord-Holland;206;304;10426.814;0;0;0;0;2204.64779;10426.814;582886.904;53278.9882;1298305.9
BU03730703;WK037307;Bergen (NH.);Noord-Holland Noord;Noord-Holland;171;16;7131.19027;0;0;0;0;1795.62449;7131.19027;398652.688;43394.2584;233689.811
BU03730704;WK037307;Bergen (NH.);Noord-Holland Noord;Noord-Holland;710;389;30126.0203;0;0;0;0;7752.5832;30126.0203;1684125.44;187354.094;1168097.21
BU03730705;WK037307;Bergen (NH.);Noord-Holland Noord;Noord-Holland;112;76;5816.33188;0;0;0;0;1242.77844;5816.33188;325148.572;30033.8124;308179.344
BU03730709;WK037307;Bergen (NH.);Noord-Holland Noord;Noord-Holland;23;11;1306.76629;0;0;0;0;254.786815;1306.76629;73051.7451;6157.34804;339139.225
BU03750000;WK037500;Beverwijk;Noord-Holland Zuid;Noord-Holland;508;24;13593.6951;0;0;0;0;4733.7095;13593.6951;759924.064;114397.98;325867.431
BU03750001;WK037500;Beverwijk;Noord-Holland Zuid;Noord-Holland;755;277;21814.9005;0;0;0;0;7224.32358;21814.9005;1219511.53;174587.82;1153899.17
BU03750002;WK037500;Beverwijk;Noord-Holland Zuid;Noord-Holland;814;152;24041.0735;0;0;0;0;7825.23458;24041.0735;1343960.57;189109.836;923835.06
BU03750003;WK037500;Beverwijk;Noord-Holland Zuid;Noord-Holland;455;69;0;15649.7188;0;0;0;4369.85478;15649.7188;0;105604.824;395411.854
BU03750004;WK037500;Beverwijk;Noord-Holland Zuid;Noord-Holland;346;54;0;11448.6923;0;0;0;3412.56565;11448.6923;0;82470.3366;301939.85
BU03750005;WK037500;Beverwijk;Noord-Holland Zuid;Noord-Holland;487;18;0;15778.6232;0;0;0;4613.05377;15778.6232;0;111482.133;376253.728
BU03750100;WK037501;Beverwijk;Noord-Holland Zuid;Noord-Holland;585;120;0;24113.323;0;0;0;5427.76592;24113.323;0;131171.01;1330635.41
BU03750101;WK037501;Beverwijk;Noord-Holland Zuid;Noord-Holland;1203;82;0;51236.2045;0;0;0;11508.8635;51236.2045;0;278130.869;1152097.47
BU03750102;WK037501;Beverwijk;Noord-Holland Zuid;Noord-Holland;7;12;361.917659;0;0;0;0;74.18336;361.917659;20232.1691;1792.76453;133871.7
BU03750200;WK037502;Beverwijk;Noord-Holland Zuid;Noord-Holland;431;12;11558.8045;0;0;0;0;4305.6894;11558.8045;646168.215;104054.16;282279.578
BU03750201;WK037502;Beverwijk;Noord-Holland Zuid;Noord-Holland;280;45;8682.04877;0;0;0;0;2802.6255;8682.04877;485349.843;67730.1162;181084.777
BU03750202;WK037502;Beverwijk;Noord-Holland Zuid;Noord-Holland;211;12;6183.72044;0;0;0;0;2206.9551;6183.72044;345686.58;53334.7483;461223.398
BU03750300;WK037503;Beverwijk;Noord-Holland Zuid;Noord-Holland;800;64;23870.9956;0;0;0;0;7796.78479;23870.9956;1334452.76;188422.299;561639.837
BU03750301;WK037503;Beverwijk;Noord-Holland Zuid;Noord-Holland;983;28;30418.2977;0;0;0;0;9947.24551;30418.2977;1700464.53;240391.766;569022.436
BU03750302;WK037503;Beverwijk;Noord-Holland Zuid;Noord-Holland;785;38;20443.879;0;0;0;0;7687.05044;20443.879;1142867.74;185770.386;483741.09
BU03750303;WK037503;Beverwijk;Noord-Holland Zuid;Noord-Holland;198;11;0;7003.50774;0;0;0;1924.2995;7003.50774;0;46503.9045;152147.493
BU03750400;WK037504;Beverwijk;Noord-Holland Zuid;Noord-Holland;406;58;0;17030.1615;0;0;0;3749.90952;17030.1615;0;90622.8134;467881.156
BU03750401;WK037504;Beverwijk;Noord-Holland Zuid;Noord-Holland;244;98;0;10414.5427;0;0;0;2446.56409;10414.5427;0;59125.2989;299477.209
BU03750500;WK037505;Beverwijk;Noord-Holland Zuid;Noord-Holland;905;144;0;33302.3059;0;0;0;8972.74432;33302.3059;0;216841.321;781956.986
BU03750501;WK037505;Beverwijk;Noord-Holland Zuid;Noord-Holland;276;7;13262.4751;0;0;0;0;3061.12709;13262.4751;741407.974;73977.238;438107.115
BU03750502;WK037505;Beverwijk;Noord-Holland Zuid;Noord-Holland;63;0;2218.81381;0;0;0;0;708.13408;2218.81381;124037.651;17113.2403;71955.5514
BU03750600;WK037506;Beverwijk;Noord-Holland Zuid;Noord-Holland;1424;201;36823.6442;0;0;0;0;13908.8799;36823.6442;2058540.6;336131.264;574324.452
BU03750601;WK037506;Beverwijk;Noord-Holland Zuid;Noord-Holland;676;200;21373.2889;0;0;0;0;7269.29399;21373.2889;1194824.25;175674.605;626890.751
BU03750700;WK037507;Beverwijk;Noord-Holland Zuid;Noord-Holland;844;198;24070.3757;0;0;0;0;8152.01996;24070.3757;1345598.65;197007.149;450674.576
BU03750701;WK037507;Beverwijk;Noord-Holland Zuid;Noord-Holland;548;81;14781.5034;0;0;0;0;5224.64206;14781.5034;826325.739;126262.183;276432.101
BU03750702;WK037507;Beverwijk;Noord-Holland Zuid;Noord-Holland;1526;153;40238.6137;0;0;0;0;14466.4171;40238.6137;2249446.57;349605.08;824573.135
BU03750703;WK037507;Beverwijk;Noord-Holland Zuid;Noord-Holland;326;51;10712.9259;0;0;0;0;3334.08104;10712.9259;598881.328;80573.6251;359098.458
BU03750800;WK037508;Beverwijk;Noord-Holland Zuid;Noord-Holland;1292;150;0;45743.5764;0;0;0;11977.4233;45743.5764;0;289454.398;1479602.07
BU03750801;WK037508;Beverwijk;Noord-Holland Zuid;Noord-Holland;2;36;112.533793;0;0;0;0;21.59744;112.533793;6290.94124;521.938133;324131.954
BU03750900;WK037509;Beverwijk;Noord-Holland Zuid;Noord-Holland;9;146;423.198738;0;0;0;0;95.61456;423.198738;23657.946;2310.6852;2096188.13
BU03750901;WK037509;Beverwijk;Noord-Holland Zuid;Noord-Holland;14;29;690.181897;0;0;0;0;149.13888;690.181897;38583.0216;3604.1896;421876.027
BU03750902;WK037509;Beverwijk;Noord-Holland Zuid;Noord-Holland;20;18;1051.65366;0;0;0;0;216.3504;1051.65366;58790.2642;5228.468;276463.364
BU03751000;WK037510;Beverwijk;Noord-Holland Zuid;Noord-Holland;796;5;26647.6933;0;0;0;0;8844.76128;26647.6933;1489677.62;213748.398;599724.595
BU03751001;WK037510;Beverwijk;Noord-Holland Zuid;Noord-Holland;328;0;9024.73121;0;0;0;0;3678.92912;9024.73121;504506.712;88907.4537;179488.442
BU03751002;WK037510;Beverwijk;Noord-Holland Zuid;Noord-Holland;277;1;7018.54719;0;0;0;0;2932.76384;7018.54719;392355.637;70875.1261;138909.601
BU03751003;WK037510;Beverwijk;Noord-Holland Zuid;Noord-Holland;442;6;13238.5281;0;0;0;0;4988.77696;13238.5281;740069.274;120562.11;360513.883
BU03760101;WK037601;Blaricum;Noord-Holland Zuid;Noord-Holland;1815;98;61206.6759;0;0;0;0;19941.3279;61206.6759;3421617.56;481915.424;1436226.43
BU03760102;WK037601;Blaricum;Noord-Holland Zuid;Noord-Holland;2235;187;117875.598;0;0;0;0;25121.8325;117875.598;6589562.5;607110.952;3826141.63
BU03760103;WK037601;Blaricum;Noord-Holland Zuid;Noord-Holland;1;3;67.5299001;0;0;0;0;11.716;67.5299001;3775.10278;283.136667;36592.3398
BU03760104;WK037601;Blaricum;Noord-Holland Zuid;Noord-Holland;816;116;23724.1395;0;0;0;0;8857.856;23724.1395;1326243.11;214064.853;729539.76
BU03760105;WK037601;Blaricum;Noord-Holland Zuid;Noord-Holland;56;5;3356.75885;0;0;0;0;642.086233;3356.75885;187651.835;15517.084;433191.631
BU03760106;WK037601;Blaricum;Noord-Holland Zuid;Noord-Holland;1;0;68.3856999;0;0;0;0;11.576;68.3856999;3822.94428;279.753333;900.916204
BU03760107;WK037601;Blaricum;Noord-Holland Zuid;Noord-Holland;0;0;0;0;0;0;0;0;0;0;0;
BU03760108;WK037601;Blaricum;Noord-Holland Zuid;Noord-Holland;0;2;0;0;0;0;0;0;0;0;0;9160.15042
BU03760109;WK037601;Blaricum;Noord-Holland Zuid;Noord-Holland;1;1;54.5692659;0;0;0;0;10.53664;54.5692659;3050.56852;254.635467;19280.9312
BU03770000;WK037700;Bloemendaal;Noord-Holland Zuid;Noord-Holland;1713;189;80723.7804;0;0;0;0;18878.3465;80723.7804;4512676.12;456226.707;2489175.24
BU03770001;WK037700;Bloemendaal;Noord-Holland Zuid;Noord-Holland;277;5;9006.87973;0;0;0;0;2706.24791;9006.87973;503508.766;65400.9911;159767.366
BU03770002;WK037700;Bloemendaal;Noord-Holland Zuid;Noord-Holland;153;3;4297.48523;0;0;0;0;1443.08682;4297.48523;240240.966;34874.5982;103677.28
BU03770003;WK037700;Bloemendaal;Noord-Holland Zuid;Noord-Holland;444;26;19253.2397;0;0;0;0;4906.12814;19253.2397;1076307.81;118564.763;565815.845
BU03770004;WK037700;Bloemendaal;Noord-Holland Zuid;Noord-Holland;258;6;8424.83558;0;0;0;0;2611.61146;8424.83558;470970.935;63113.9436;231080.437
BU03770005;WK037700;Bloemendaal;Noord-Holland Zuid;Noord-Holland;72;4;1483.66421;0;0;0;0;656.48696;1483.66421;82940.8142;15865.1015;33965.4654
BU03770009;WK037700;Bloemendaal;Noord-Holland Zuid;Noord-Holland;49;148;2165.03631;0;0;0;0;523.043166;2165.03631;121031.344;12640.2098;523665.241
BU03770100;WK037701;Bloemendaal;Noord-Holland Zuid;Noord-Holland;1541;158;67789.1188;0;0;0;0;17035.2342;67789.1188;3789593.8;411684.826;1744894.85
BU03770101;WK037701;Bloemendaal;Noord-Holland Zuid;Noord-Holland;130;12;4535.72402;0;0;0;0;1313.8517;4535.72402;253559.154;31751.4161;248629.832
BU03770109;WK037701;Bloemendaal;Noord-Holland Zuid;Noord-Holland;44;18;2479.56447;0;0;0;0;491.69952;2479.56447;138614.313;11882.7384;286913.328
BU03770200;WK037702;Bloemendaal;Noord-Holland Zuid;Noord-Holland;1045;53;56059.5867;0;0;0;0;11979.036;56059.5867;3133881.45;289493.37;1777230.81
BU03770201;WK037702;Bloemendaal;Noord-Holland Zuid;Noord-Holland;346;22;18355.9628;0;0;0;0;3973.2053;18355.9628;1026147.62;96019.1281;561174.788
BU03770202;WK037702;Bloemendaal;Noord-Holland Zuid;Noord-Holland;288;35;13523.1711;0;0;0;0;3184.23532;13523.1711;755981.585;76952.3535;379434.679
BU03770209;WK037702;Bloemendaal;Noord-Holland Zuid;Noord-Holland;234;10;9408.76698;0;0;0;0;2404.24198;9408.76698;525975.342;58102.5146;450620.086
BU03770300;WK037703;Bloemendaal;Noord-Holland Zuid;Noord-Holland;886;47;33298.5187;0;0;0;0;9665.92387;33298.5187;1861476.62;233593.16;876339.131
BU03770309;WK037703;Bloemendaal;Noord-Holland Zuid;Noord-Holland;119;15;6080.15948;0;0;0;0;1303.41483;6080.15948;339897.244;31499.1917;493360.219
BU03770400;WK037704;Bloemendaal;Noord-Holland Zuid;Noord-Holland;681;79;24146.2383;0;0;0;0;7063.20929;24146.2383;1349839.57;170694.224;659240.558
BU03770401;WK037704;Bloemendaal;Noord-Holland Zuid;Noord-Holland;367;57;17903.7982;0;0;0;0;4136.27838;17903.7982;1000870.4;99960.061;532464.852
BU03770402;WK037704;Bloemendaal;Noord-Holland Zuid;Noord-Holland;438;66;18371.5143;0;0;0;0;4910.17283;18371.5143;1027016.99;118662.51;497226.178
BU03770403;WK037704;Bloemendaal;Noord-Holland Zuid;Noord-Holland;119;16;6542.80404;0;0;0;0;1373.33482;6542.80404;365760.317;33188.9249;139810.769
BU03770404;WK037704;Bloemendaal;Noord-Holland Zuid;Noord-Holland;595;51;21541.9306;0;0;0;0;6531.07427;21541.9306;1204251.77;157834.295;594126.791
BU03770409;WK037704;Bloemendaal;Noord-Holland Zuid;Noord-Holland;174;42;4616.27465;0;0;0;0;1635.4688;4616.27465;258062.151;39523.8293;253558.437
BU03830001;WK038300;Castricum;Noord-Holland Noord;Noord-Holland;1121;168;45900.2991;0;0;0;0;11984.7394;45900.2991;2565949.99;289631.202;1407730.62
BU03830011;WK038300;Castricum;Noord-Holland Noord;Noord-Holland;1258;243;43566.1582;0;0;0;0;12874.4237;43566.1582;2435465.24;311131.905;1093737.09
BU03830101;WK038301;Castricum;Noord-Holland Noord;Noord-Holland;1258;145;50295.7408;0;0;0;0;13762.6353;50295.7408;2811666.99;332597.02;1159990.28
BU03830111;WK038301;Castricum;Noord-Holland Noord;Noord-Holland;1335;174;48063.1022;0;0;0;0;14213.8447;48063.1022;2686856.49;343501.248;1023963.32
BU03830201;WK038302;Castricum;Noord-Holland Noord;Noord-Holland;1573;382;0;55559.6835;0;0;0;14782.8774;55559.6835;0;357252.87;1536450.17
BU03830211;WK038302;Castricum;Noord-Holland Noord;Noord-Holland;1020;173;40740.9122;0;0;0;0;11403.079;40740.9122;2277526.41;275574.41;1084779.96
BU03830221;WK038302;Castricum;Noord-Holland Noord;Noord-Holland;1345;37;40795.2599;0;0;0;0;14177.678;40795.2599;2280564.59;342627.219;844542.861
BU03830301;WK038303;Castricum;Noord-Holland Noord;Noord-Holland;267;83;10907.2216;0;0;0;0;2875.04696;10907.2216;609742.978;69480.3016;771541.495
BU03830311;WK038303;Castricum;Noord-Holland Noord;Noord-Holland;25;6;1276.22613;0;0;0;0;268.58992;1276.22613;71344.4679;6490.92307;226185.639
BU03830401;WK038304;Castricum;Noord-Holland Noord;Noord-Holland;218;20;11383.3984;0;0;0;0;2386.74445;11383.3984;636362.544;57679.6575;537027.686
BU03830411;WK038304;Castricum;Noord-Holland Noord;Noord-Holland;1002;100;43187.3437;0;0;0;0;10606.1697;43187.3437;2414288.5;256315.767;1234320.37
BU03830421;WK038304;Castricum;Noord-Holland Noord;Noord-Holland;235;120;8240.27194;0;0;0;0;2655.51336;8240.27194;460653.332;64174.9062;702972.561
BU03830431;WK038304;Castricum;Noord-Holland Noord;Noord-Holland;28;27;1330.65619;0;0;0;0;301.11672;1330.65619;74387.2547;7276.9874;305656.373
BU03830501;WK038305;Castricum;Noord-Holland Noord;Noord-Holland;680;68;29868.7171;0;0;0;0;7397.13732;29868.7171;1669741.5;178764.152;872318.012
BU03830511;WK038305;Castricum;Noord-Holland Noord;Noord-Holland;1405;174;55365.0618;0;0;0;0;15267.7675;55365.0618;3095055.64;368971.049;1710876.65
BU03830601;WK038306;Castricum;Noord-Holland Noord;Noord-Holland;60;19;3360.85224;0;0;0;0;666.742924;3360.85224;187880.666;16112.954;156630.855
BU03830701;WK038307;Castricum;Noord-Holland Noord;Noord-Holland;1122;175;47046.7331;0;0;0;0;12056.466;47046.7331;2630038.73;291364.595;1655391.84
BU03830711;WK038307;Castricum;Noord-Holland Noord;Noord-Holland;1035;51;0;38141.5295;0;0;0;9899.03298;38141.5295;0;239226.63;847541.64
BU03830721;WK038307;Castricum;Noord-Holland Noord;Noord-Holland;976;103;39607.5007;0;0;0;0;10485.2858;39607.5007;2214165.66;253394.408;1289190.99
BU03840001;WK038400;Diemen;Noord-Holland Zuid;Noord-Holland;391;3;13210.2226;0;0;0;0;4264.04772;13210.2226;738486.919;103047.82;282500.656
BU03840002;WK038400;Diemen;Noord-Holland Zuid;Noord-Holland;487;51;0;15542.6605;0;0;0;4581.50839;15542.6605;0;110719.786;427324.868
BU03840003;WK038400;Diemen;Noord-Holland Zuid;Noord-Holland;263;1;8536.65009;0;0;0;0;2901.7527;8536.65009;477221.666;70125.6901;263187.036
BU03840004;WK038400;Diemen;Noord-Holland Zuid;Noord-Holland;597;24;17906.3033;0;0;0;0;5931.43309;17906.3033;1001010.44;143342.966;636842.098
BU03840005;WK038400;Diemen;Noord-Holland Zuid;Noord-Holland;490;5;0;15682.897;0;0;0;4601.97148;15682.897;0;111214.311;456110.295
BU03840006;WK038400;Diemen;Noord-Holland Zuid;Noord-Holland;482;8;10374.5919;0;0;0;0;4298.5878;10374.5919;579967.551;103882.539;146070.008
BU03840007;WK038400;Diemen;Noord-Holland Zuid;Noord-Holland;368;3;12218.3203;0;0;0;0;3873.20692;12218.3203;683036.917;93602.5006;312420.668
BU03840008;WK038400;Diemen;Noord-Holland Zuid;Noord-Holland;159;3;5733.49108;0;0;0;0;1767.58655;5733.49108;320517.55;42716.675;195640.146
BU03840009;WK038400;Diemen;Noord-Holland Zuid;Noord-Holland;289;49;7983.79005;0;92.9317529;0;0;3226.76848;8076.72181;446315.305;77980.2383;367300.466
BU03840010;WK038400;Diemen;Noord-Holland Zuid;Noord-Holland;16;152;694.821786;0;58.7359826;0;0;170.707587;753.557769;38842.4039;4125.43336;1152502.22
BU03840011;WK038400;Diemen;Noord-Holland Zuid;Noord-Holland;2191;156;26520.1714;0;17986.0699;0;0;19062.1879;44506.2413;1482548.8;460669.541;1610060.08
BU03840012;WK038400;Diemen;Noord-Holland Zuid;Noord-Holland;57;32;1415.08344;0;828.286815;0;0;549.08168;2243.37025;79106.9645;13269.4739;414587.776
BU03840113;WK038401;Diemen;Noord-Holland Zuid;Noord-Holland;266;30;7317.65641;0;1070.60797;0;0;2838.59392;8388.26438;409076.646;68599.3531;651342.876
BU03840114;WK038401;Diemen;Noord-Holland Zuid;Noord-Holland;727;126;22099.9701;0;0;0;0;7122.73445;22099.9701;1235447.68;172132.749;1042855.8
BU03840115;WK038401;Diemen;Noord-Holland Zuid;Noord-Holland;972;167;34011.4629;0;0;0;0;9763.22678;34011.4629;1901332.12;235944.647;778037.453
BU03840116;WK038401;Diemen;Noord-Holland Zuid;Noord-Holland;1306;335;39272.6655;0;0;0;0;12447.4277;39272.6655;2195447.47;300812.835;853644.583
BU03840117;WK038401;Diemen;Noord-Holland Zuid;Noord-Holland;1263;453;35613.758;0;0;0;0;11779.294;35613.758;1990904.72;284666.271;567741.506
BU03840118;WK038401;Diemen;Noord-Holland Zuid;Noord-Holland;259;5;7096.82;0;0;0;0;2363.20606;7096.82;396731.297;57110.8131;72183.9964
BU03840219;WK038402;Diemen;Noord-Holland Zuid;Noord-Holland;130;51;0;4514.45388;0;0;0;1292.8018;4514.45388;0;31242.7101;148291.234
BU03840220;WK038402;Diemen;Noord-Holland Zuid;Noord-Holland;171;6;5733.31126;0;0;0;0;1740.81203;5733.31126;320507.497;42069.6241;107617.277
BU03840221;WK038402;Diemen;Noord-Holland Zuid;Noord-Holland;13;0;515.121944;0;0;0;0;138.0604;515.121944;28796.7001;3336.45967;23410.1207
BU03840222;WK038402;Diemen;Noord-Holland Zuid;Noord-Holland;811;12;27565.1091;0;0;0;0;8604.38133;27565.1091;1540963.63;207939.215;621251.051
BU03840223;WK038402;Diemen;Noord-Holland Zuid;Noord-Holland;1241;49;33114.8847;0;0;0;0;12456.5914;33114.8847;1851210.99;301034.293;765173.737
BU03840224;WK038402;Diemen;Noord-Holland Zuid;Noord-Holland;848;41;24544.0355;0;0;0;0;8970.44352;24544.0355;1372077.5;216785.718;554342.147
BU03840225;WK038402;Diemen;Noord-Holland Zuid;Noord-Holland;1;0;47.5163076;0;0;0;0;10.54672;47.5163076;2656.28921;254.879067;10104.314
BU03850001;WK038500;Edam-Volendam;Noord-Holland Zuid;Noord-Holland;1323;141;0;53231.0747;0;0;0;12869.2702;53231.0747;0;311007.363;1409600.11
BU03850002;WK038500;Edam-Volendam;Noord-Holland Zuid;Noord-Holland;119;90;5105.16307;0;0;0;0;1287.84667;5105.16307;285392.326;31122.9612;636577.109
BU03850003;WK038500;Edam-Volendam;Noord-Holland Zuid;Noord-Holland;493;6;0;18529.5915;0;0;0;4812.19372;18529.5915;0;116294.682;358509.862
BU03850004;WK038500;Edam-Volendam;Noord-Holland Zuid;Noord-Holland;775;184;0;27864.8831;0;0;0;7664.68572;27864.8831;0;185229.905;703201.145
BU03850005;WK038500;Edam-Volendam;Noord-Holland Zuid;Noord-Holland;427;21;15161.4804;0;0;0;0;4541.11775;15161.4804;847567.475;109743.679;376255.828
BU03850006;WK038500;Edam-Volendam;Noord-Holland Zuid;Noord-Holland;6;3;372.788884;0;0;0;0;67.86352;372.788884;20839.8998;1640.03507;50527.7055
BU03850101;WK038501;Edam-Volendam;Noord-Holland Zuid;Noord-Holland;34;4;2008.43882;0;0;0;0;384.286815;2008.43882;112277.124;9286.93137;194419.978
BU03850201;WK038502;Edam-Volendam;Noord-Holland Zuid;Noord-Holland;1780;458;0;61876.9271;0;0;0;17193.2847;61876.9271;0;415504.38;2698779.4
BU03850202;WK038502;Edam-Volendam;Noord-Holland Zuid;Noord-Holland;1027;192;41037.8229;0;0;0;0;11163.9401;41037.8229;2294124.51;269795.218;1162000.86
BU03850203;WK038502;Edam-Volendam;Noord-Holland Zuid;Noord-Holland;964;60;36877.1528;0;0;0;0;10790.8795;36877.1528;2061531.88;260779.587;1000265.21
BU03850204;WK038502;Edam-Volendam;Noord-Holland Zuid;Noord-Holland;539;9;0;19258.5677;0;0;0;5311.6587;19258.5677;0;128365.085;424745.074
BU03850205;WK038502;Edam-Volendam;Noord-Holland Zuid;Noord-Holland;608;7;0;23013.7143;0;0;0;6048.47049;23013.7143;0;146171.37;441335.972
BU03850206;WK038502;Edam-Volendam;Noord-Holland Zuid;Noord-Holland;738;3;26526.1053;0;0;0;0;8206.33925;26526.1053;1482880.53;198319.865;538831.991
BU03850207;WK038502;Edam-Volendam;Noord-Holland Zuid;Noord-Holland;898;184;33186.5591;0;0;0;0;9677.68304;33186.5591;1855217.78;233877.34;811974.743
BU03850208;WK038502;Edam-Volendam;Noord-Holland Zuid;Noord-Holland;685;37;0;25617.1622;0;0;0;6743.5452;25617.1622;0;162969.009;677065.868
BU03850209;WK038502;Edam-Volendam;Noord-Holland Zuid;Noord-Holland;50;130;2293.31914;0;0;0;0;567.160163;2293.31914;128202.699;13706.3706;1039603.33
BU03850210;WK038502;Edam-Volendam;Noord-Holland Zuid;Noord-Holland;1146;12;39269.1351;0;0;0;0;12676.1697;39269.1351;2195250.12;306340.767;843874.146
BU03850211;WK038502;Edam-Volendam;Noord-Holland Zuid;Noord-Holland;9;3;533.041777;0;0;0;0;100.70608;533.041777;29798.4669;2433.73027;82476.7719
BU03850212;WK038502;Edam-Volendam;Noord-Holland Zuid;Noord-Holland;751;16;21393.1551;0;0;0;0;8137.4664;21393.1551;1195934.82;196655.438;735311.911
BU03850301;WK038503;Edam-Volendam;Noord-Holland Zuid;Noord-Holland;225;20;11495.5916;0;0;0;0;2498.89648;11495.5916;642634.444;60389.9984;360773.502
BU03850401;WK038504;Edam-Volendam;Noord-Holland Zuid;Noord-Holland;573;63;0;24263.1987;0;0;0;5558.60428;24263.1987;0;134332.937;816863.072
BU03850402;WK038504;Edam-Volendam;Noord-Holland Zuid;Noord-Holland;810;37;0;29822.9134;0;0;0;7917.81358;29822.9134;0;191347.161;533086.088
